1	12 20 
2	2 
3	9 
4	6 
5	9 
6	7 
7	20 
8	7 
9	27 
10	7 
11	8 
12	14 
13	20 
14	1 
15	18 
16	12 
17	22 
18	29 
19	16 
20	2 
21	29 
22	4 
23	15 
24	25 
25	18 
26	2 17 
27	13 
28	11 
29	7 
30	6 
31	11 
32	22 
33	28 
34	18 30 
35	14 
36	7 19 
37	27 
38	18 
39	27 
40	10 
41	10 
42	28 
43	19 
44	18 
45	22 
46	13 
47	8 
48	11 
49	13 
50	24 
51	7 28 
52	24 
53	15 
54	9 
55	9 
56	27 
57	24 
58	16 
59	1 13 
60	31 
61	14 
62	11 
63	27 
64	3 
65	15 
66	1 
67	17 
68	29 
69	25 
70	31 
71	1 4 
72	14 21 
73	5 
74	1 
75	13 14 
76	29 
77	29 
78	17 
79	6 27 
80	29 
81	24 
82	6 27 
83	20 
84	12 
85	23 
86	29 
87	21 
88	13 
89	5 
90	23 
91	25 
92	20 
93	31 
94	10 
95	28 
96	19 
97	23 
98	16 
99	14 
100	28 
101	27 
102	13 
103	11 
104	25 
105	29 
106	5 
107	1 
108	17 
109	31 
110	9 
111	3 
112	27 
113	21 
114	31 
115	21 
116	29 
117	27 
118	27 
119	26 
120	2 
121	6 27 
122	2 
123	20 
124	13 
125	31 
126	14 21 
127	29 
128	9 
129	25 
130	26 
131	26 
132	14 
133	4 
134	19 
135	16 
136	29 
137	18 
138	11 
139	12 
140	30 
141	9 
142	11 
143	13 
144	31 
145	31 
146	21 
147	6 
148	18 
149	7 
150	28 
151	7 
152	5 
153	28 
154	29 
155	15 30 
156	26 28 
157	31 
158	12 
159	29 
160	13 
161	27 
162	6 
163	2 
164	14 
165	22 
166	24 
167	4 30 
168	6 
169	14 23 
170	22 
171	6 12 
172	19 
173	11 
174	12 
175	25 26 
176	25 
177	22 
178	31 
179	1 
180	24 
181	26 
182	19 
183	17 
184	12 
185	13 
186	1 
187	14 
188	20 
189	8 
190	18 
191	22 
192	26 
193	10 
194	5 
195	14 
196	28 
197	20 
198	18 
199	8 
200	2 
201	2 
202	5 
203	4 
204	14 26 
205	18 
206	10 
207	17 
208	6 
209	15 
210	16 
211	15 
212	6 
213	22 
214	23 
215	13 
216	28 
217	8 
218	25 
219	1 
220	24 
221	11 
222	3 
223	14 
224	28 
225	18 
226	5 
227	19 22 
228	4 
229	19 
230	1 6 
231	13 
232	7 
233	1 
234	27 
235	9 
236	17 
237	7 
238	1 
239	25 26 
240	5 
241	25 
242	30 
243	3 
244	16 
245	18 
246	28 
247	12 
248	1 28 
249	16 
250	27 
251	30 
252	23 
253	26 
254	30 
255	13 
256	4 
257	8 
258	4 
259	9 
260	14 
261	2 
262	12 
263	23 
264	23 
265	4 19 
266	19 
267	28 
268	9 
269	1 
270	10 
271	12 
272	6 
273	7 18 
274	15 
275	7 
276	26 
277	5 
278	6 7 
279	12 
280	17 
281	13 
282	25 
283	7 21 
284	10 
285	18 31 
286	30 
287	1 
288	18 
289	6 
290	23 
291	8 
292	21 
293	1 
294	12 
295	17 
296	20 
297	3 
298	2 
299	27 
300	12 
301	2 
302	8 
303	31 
304	10 17 
305	18 
306	7 8 
307	20 
308	20 
309	25 
310	2 3 
311	2 
312	27 
313	3 
314	5 
315	20 
316	16 
317	4 
318	2 
319	22 
320	4 
321	7 19 
322	8 
323	15 
324	16 
325	6 28 
326	4 
327	22 
328	22 
329	4 
330	30 
331	13 
332	7 17 
333	21 
334	10 21 
335	14 
336	21 
337	8 
338	15 
339	15 
340	22 
341	10 
342	19 
343	15 
344	9 
345	6 
346	4 31 
347	29 
348	22 
349	5 
350	1 
351	10 
352	22 
353	22 
354	12 14 
355	15 
356	27 
357	26 
358	6 
359	5 
360	29 
361	4 12 
362	1 
363	31 
364	29 
365	17 
366	28 
367	16 
368	8 
369	15 
370	4 
371	21 
372	19 
373	8 
374	22 
375	19 
376	20 
377	31 
378	24 
379	26 
380	12 
381	1 
382	19 
383	9 
384	3 27 
385	27 
386	16 
387	3 
388	4 
389	14 
390	22 
391	17 
392	28 
393	17 
394	7 26 
395	15 
396	2 
397	5 
398	14 
399	4 
400	12 
401	11 
402	22 
403	12 
404	7 
405	26 
406	25 
407	30 
408	3 
409	13 
410	18 
411	14 
412	31 
413	12 
414	24 
415	1 18 
416	26 
417	14 
418	22 25 
419	1 6 
420	9 
421	1 
422	21 
423	2 
424	11 
425	18 28 
426	24 
427	18 
428	29 
429	12 
430	12 23 
431	14 
432	9 
433	7 
434	7 
435	3 
436	21 
437	21 
438	5 11 
439	3 14 
440	28 
441	3 
442	26 
443	9 
444	16 
445	11 
446	16 
447	29 
448	17 
449	10 
450	14 
451	21 
452	20 
453	3 
454	26 
455	15 
456	1 
457	20 
458	6 
459	19 
460	29 
461	3 
462	14 
463	26 
464	21 25 
465	16 
466	6 
467	6 21 
468	28 
469	12 
470	16 
471	14 
472	27 
473	1 28 
474	29 31 
475	23 
476	11 
477	16 
478	14 
479	28 
480	20 
481	18 21 
482	4 
483	23 
484	30 
485	1 
486	6 
487	25 
