1	647
1	779
1	827
1	917
1	937
1	997
1	998
2	717
2	771
2	872
2	889
2	897
2	947
2	982
3	259
3	632
3	795
3	835
3	853
3	854
3	869
4	289
4	407
4	677
4	824
4	855
4	863
4	951
5	613
5	632
5	820
5	854
5	869
5	935
5	972
6	372
6	596
6	695
6	797
6	902
6	977
6	982
7	296
7	308
7	538
7	717
7	754
7	777
7	917
8	361
8	493
8	596
8	619
8	797
8	977
8	982
9	37
9	101
9	639
9	683
9	864
9	900
9	979
10	14
10	529
10	598
10	693
10	695
10	765
10	893
11	76
11	118
11	661
11	711
11	756
11	895
11	908
12	417
12	450
12	628
12	675
12	880
12	954
12	976
13	656
13	718
13	766
13	827
13	883
13	904
13	917
14	10
14	577
14	884
14	910
14	919
14	987
14	999
15	224
15	653
15	680
15	760
15	921
15	957
15	992
16	812
16	899
16	937
16	939
16	940
16	962
16	997
17	527
17	725
17	749
17	771
17	911
17	965
17	973
18	742
18	787
18	833
18	932
18	943
18	966
18	991
19	135
19	444
19	446
19	550
19	650
19	808
19	861
20	563
20	707
20	803
20	914
20	947
20	982
20	992
21	460
21	574
21	735
21	966
21	969
21	991
21	996
22	326
22	370
22	619
22	670
22	685
22	782
22	841
23	652
23	793
23	882
23	961
23	968
23	981
23	986
24	69
24	667
24	846
24	850
24	950
24	983
24	996
25	800
25	877
25	901
25	931
25	957
25	963
25	992
26	119
26	889
26	897
26	908
26	925
26	947
26	964
27	49
27	88
27	511
27	611
27	857
27	865
27	938
28	173
28	674
28	820
28	887
28	926
28	970
28	978
29	596
29	687
29	699
29	785
29	891
29	916
29	982
30	437
30	497
30	618
30	673
30	787
30	951
30	1000
31	62
31	671
31	892
31	918
31	944
31	970
31	978
32	374
32	714
32	749
32	911
32	965
32	973
32	998
33	216
33	267
33	329
33	857
33	945
33	984
33	989
34	407
34	671
34	781
34	822
34	913
34	963
34	964
35	164
35	195
35	605
35	779
35	860
35	954
35	976
36	740
36	859
36	894
36	902
36	934
36	982
36	985
37	9
37	903
37	906
37	930
37	936
37	949
37	979
38	410
38	427
38	783
38	892
38	963
38	964
38	991
39	700
39	821
39	906
39	936
39	949
39	953
39	979
40	43
40	193
40	449
40	724
40	790
40	798
40	985
41	449
41	518
41	557
41	717
41	790
41	798
41	933
42	366
42	643
42	652
42	907
42	984
42	989
42	993
43	40
43	196
43	728
43	836
43	948
43	975
43	985
44	440
44	831
44	913
44	921
44	931
44	963
44	992
45	664
45	796
45	826
45	927
45	965
45	973
45	996
46	49
46	160
46	255
46	611
46	629
46	857
46	865
47	302
47	536
47	705
47	743
47	756
47	800
47	895
48	578
48	750
48	918
48	926
48	944
48	970
48	978
49	27
49	46
49	255
49	611
49	857
49	865
49	971
50	426
50	713
50	746
50	778
50	883
50	891
50	953
51	744
51	904
51	955
51	977
51	982
51	984
51	989
52	113
52	378
52	489
52	701
52	713
52	805
52	837
53	849
53	920
53	960
53	961
53	962
53	971
53	981
54	613
54	820
54	839
54	853
54	869
54	885
54	979
55	344
55	495
55	575
55	839
55	853
55	854
55	885
56	858
56	861
56	864
56	906
56	930
56	979
56	1000
57	355
57	579
57	699
57	713
57	778
57	837
57	891
58	386
58	488
58	603
58	702
58	808
58	877
58	925
59	231
59	696
59	804
59	865
59	929
59	987
59	999
60	377
60	588
60	597
60	848
60	896
60	898
60	952
61	431
61	541
61	605
61	810
61	940
61	954
61	976
62	31
62	674
62	751
62	876
62	944
62	970
62	978
63	161
63	200
63	625
63	936
63	979
63	991
63	994
64	633
64	666
64	873
64	929
64	935
64	946
64	956
65	592
65	686
65	916
65	932
65	968
65	971
65	981
66	314
66	616
66	910
66	919
66	938
66	987
66	999
67	412
67	689
67	708
67	825
67	828
67	908
67	925
68	159
68	274
68	447
68	588
68	878
68	969
68	991
69	24
69	939
69	950
69	979
69	980
69	983
69	996
70	93
70	234
70	761
70	775
70	806
70	896
70	898
71	666
71	670
71	841
71	938
71	980
71	996
71	999
72	174
72	783
72	810
72	886
72	954
72	974
72	976
73	359
73	731
73	772
73	823
73	875
73	905
73	988
74	657
74	675
74	708
74	884
74	938
74	987
74	999
75	541
75	611
75	857
75	865
75	890
75	900
75	954
76	11
76	556
76	583
76	691
76	709
76	813
76	878
77	116
77	556
77	574
77	735
77	893
77	966
77	969
78	591
78	680
78	686
78	737
78	908
78	925
78	972
79	194
79	685
79	795
79	930
79	951
79	979
79	1000
80	621
80	709
80	742
80	809
80	817
80	966
80	969
81	426
81	599
81	627
81	701
81	715
81	837
81	912
82	364
82	774
82	863
82	949
82	967
82	979
82	991
83	636
83	777
83	827
83	857
83	883
83	904
83	917
84	557
84	558
84	843
84	850
84	899
84	940
84	998
85	264
85	722
85	733
85	851
85	862
85	934
85	981
86	428
86	661
86	667
86	735
86	878
86	966
86	969
87	676
87	715
87	903
87	941
87	962
87	974
87	995
88	27
88	331
88	629
88	761
88	857
88	865
88	992
89	157
89	731
89	823
89	852
89	875
89	890
89	947
90	389
90	608
90	733
90	822
90	851
90	862
90	934
91	551
91	658
91	881
91	950
91	980
91	994
91	996
92	308
92	538
92	604
92	656
92	777
92	883
92	917
93	70
93	584
93	633
93	768
93	840
93	896
93	952
94	270
94	284
94	585
94	595
94	790
94	798
94	916
95	775
95	868
95	907
95	955
95	984
95	989
95	993
96	148
96	831
96	894
96	923
96	948
96	975
96	985
97	721
97	733
97	780
97	812
97	862
97	870
97	934
98	446
98	488
98	550
98	692
98	726
98	808
98	893
99	620
99	626
99	678
99	810
99	860
99	871
99	976
100	573
100	647
100	907
100	945
100	955
100	984
100	993
101	9
101	234
101	250
101	939
101	979
101	991
101	1000
102	185
102	331
102	500
102	629
102	857
102	865
102	963
103	172
103	779
103	889
103	926
103	944
103	970
103	978
104	658
104	834
104	846
104	911
104	980
104	983
104	996
105	360
105	364
105	501
105	878
105	891
105	966
105	969
106	641
106	772
106	823
106	852
106	872
106	875
106	988
107	170
107	673
107	884
107	919
107	938
107	987
107	999
108	391
108	454
108	686
108	737
108	828
108	908
108	925
109	412
109	453
109	761
109	768
109	874
109	898
109	952
110	521
110	613
110	749
110	820
110	839
110	885
110	978
111	547
111	723
111	924
111	929
111	946
111	956
111	982
112	599
112	789
112	864
112	900
112	906
112	949
112	979
113	52
113	762
113	804
113	842
113	931
113	974
113	995
114	239
114	572
114	679
114	683
114	761
114	898
114	952
115	700
115	903
115	919
115	928
115	935
115	974
115	995
116	77
116	369
116	460
116	588
116	878
116	966
116	991
117	472
117	504
117	861
117	867
117	906
117	930
117	949
118	11
