1	448
1	529
1	571
1	629
1	689
1	741
1	901
2	280
2	406
2	759
2	880
2	925
2	936
2	992
3	447
3	491
3	669
3	801
3	870
3	888
3	995
4	515
4	603
4	860
4	942
4	950
4	981
4	997
5	21
5	330
5	675
5	779
5	813
5	869
5	977
6	133
6	373
6	552
6	762
6	907
6	984
6	988
7	366
7	403
7	502
7	752
7	856
7	886
7	891
8	655
8	801
8	837
8	971
8	982
8	984
8	985
9	59
9	559
9	565
9	572
9	579
9	914
9	1000
10	294
10	492
10	520
10	728
10	768
10	819
10	978
11	97
11	412
11	421
11	811
11	829
11	883
11	952
12	680
12	715
12	747
12	809
12	851
12	873
12	964
13	373
13	454
13	648
13	678
13	714
13	802
13	868
14	230
14	514
14	594
14	815
14	929
14	943
14	972
15	297
15	387
15	806
15	889
15	897
15	937
15	989
16	656
16	663
16	771
16	887
16	937
16	975
16	988
17	99
17	244
17	470
17	690
17	931
17	947
17	957
18	689
18	690
18	700
18	763
18	841
18	946
18	991
19	470
19	585
19	649
19	750
19	871
19	931
19	949
20	208
20	636
20	859
20	889
20	900
20	926
20	940
21	5
21	696
21	865
21	924
21	951
21	974
21	987
22	407
22	437
22	673
22	702
22	723
22	748
22	836
23	308
23	611
23	641
23	693
23	751
23	844
23	925
24	135
24	554
24	592
24	780
24	827
24	972
24	999
25	692
25	739
25	779
25	793
25	811
25	830
25	939
26	330
26	625
26	689
26	836
26	837
26	961
26	962
27	131
27	274
27	588
27	847
27	873
27	909
27	945
28	660
28	860
28	889
28	898
28	922
28	981
28	993
29	400
29	527
29	639
29	649
29	659
29	891
29	965
30	749
30	758
30	830
30	888
30	907
30	946
30	986
31	546
31	587
31	775
31	831
31	902
31	931
31	946
32	245
32	405
32	697
32	729
32	741
32	757
32	918
33	372
33	382
33	465
33	754
33	866
33	868
33	978
34	86
34	596
34	679
34	700
34	742
34	966
34	989
35	239
35	289
35	403
35	825
35	854
35	921
35	973
36	43
36	178
36	338
36	368
36	412
36	824
36	867
37	527
37	561
37	734
37	767
37	864
37	962
37	992
38	229
38	344
38	451
38	529
38	895
38	952
38	960
39	390
39	455
39	585
39	619
39	896
39	971
39	981
40	489
40	595
40	709
40	926
40	953
40	958
40	961
41	161
41	760
41	884
41	899
41	911
41	913
41	927
42	501
42	851
42	914
42	926
42	940
42	965
42	971
43	36
43	363
43	506
43	868
43	903
43	917
43	958
44	233
44	734
44	745
44	845
44	918
44	949
44	1000
45	271
45	784
45	855
45	876
45	944
45	978
45	989
46	48
46	131
46	250
46	569
46	670
46	832
46	920
47	354
47	430
47	741
47	805
47	883
47	960
47	985
48	46
48	73
48	200
48	670
48	811
48	836
48	897
49	82
49	487
49	496
49	513
49	605
49	733
49	950
50	396
50	450
50	583
50	675
50	788
50	862
50	958
51	94
51	388
51	580
51	629
51	653
51	688
51	705
52	151
52	391
52	449
52	467
52	572
52	657
52	973
53	604
53	654
53	866
53	875
53	892
53	916
53	978
54	197
54	394
54	435
54	685
54	848
54	929
54	983
55	634
55	737
55	743
55	789
55	818
55	982
55	998
56	72
56	286
56	353
56	416
56	769
56	854
56	942
57	241
57	586
57	776
57	906
57	927
57	991
57	994
58	816
58	834
58	883
58	922
58	961
58	971
58	995
59	9
59	174
59	773
59	872
59	883
59	886
59	981
60	428
60	632
60	825
60	853
60	973
60	988
60	994
61	70
61	444
61	499
61	851
61	894
