1	22 
2	23 
3	25 
4	15 
5	17 
6	14 
7	18 
8	21 
9	29 
10	20 
11	9 
12	4 
13	3 
14	7 
15	11 21 
16	29 
17	7 28 
18	23 
19	8 
20	2 
21	27 
22	29 
23	1 
24	5 
25	15 
26	24 
27	21 
28	2 
29	5 
30	24 
31	3 
32	24 
33	16 
34	14 
35	21 
36	17 
37	10 
38	4 31 
39	4 
40	27 
41	28 
42	25 
43	31 
44	1 
45	3 
46	19 
47	9 
48	3 14 
49	16 
50	6 12 
51	21 
52	26 
53	28 
54	18 27 
55	29 
56	28 
57	1 20 
58	3 
59	22 
60	30 
61	12 
62	12 
63	8 
64	21 
65	29 
66	16 
67	30 
68	25 
69	20 
70	12 
71	7 19 
72	27 
73	3 
74	4 
75	17 
76	13 
77	15 
78	7 
79	28 
80	30 
81	12 
82	6 21 
83	30 
84	7 
85	24 
86	14 21 
87	13 
88	16 
89	14 
90	1 6 
91	27 
92	23 
93	28 
94	16 
95	27 
96	14 
97	28 
98	24 
99	28 
100	20 
101	7 
102	13 
103	23 
104	27 
105	3 
106	2 
107	9 
108	25 26 
109	26 
110	12 
111	14 
112	3 
113	22 
114	22 
115	2 
116	14 
117	18 
118	15 29 
119	9 
120	26 
121	7 
122	23 
123	3 
124	21 
125	3 
126	7 
127	16 
128	3 
129	10 
130	22 
131	13 
132	1 
133	9 
134	31 
135	6 27 
136	27 
137	2 
138	16 
139	14 26 
140	13 
141	29 
142	9 
143	25 
144	7 19 
145	22 
146	26 
147	5 
148	7 
149	31 
150	26 
151	2 
152	12 
153	10 17 
154	16 
155	15 
156	11 
157	11 
158	27 
159	20 
160	12 
161	26 
162	22 
163	17 
164	11 
165	28 
166	8 
167	16 
168	12 
169	4 
170	10 21 
171	27 
172	17 
173	6 
174	27 
175	24 
176	5 
177	28 
178	6 
179	18 
180	22 
181	27 
182	27 
183	29 
184	29 
185	4 30 
186	1 
187	7 
188	4 
189	22 
190	27 
191	17 
192	12 
193	27 
194	16 
195	22 
196	9 
197	13 
198	18 
199	7 
200	17 
201	8 
202	9 
203	8 
204	19 
205	14 
206	25 
207	6 
208	31 
209	8 
210	4 
211	11 18 
212	23 
213	6 
214	6 
215	13 
216	27 
217	23 
218	25 
219	18 
220	5 
221	18 
222	13 
223	22 
224	1 
225	12 
226	12 
227	15 
228	5 
229	6 
230	26 
231	22 
232	26 
233	18 
234	26 
235	11 
236	20 
237	9 
238	5 
239	12 
240	15 
241	28 
242	17 
243	1 
244	7 14 
245	5 
246	6 
247	18 28 
248	12 
249	6 
250	14 
251	2 
252	25 
253	4 19 
254	15 
255	11 
256	14 
257	2 
258	30 
259	23 
260	6 
261	1 
262	19 
263	27 
264	14 
265	25 
266	4 
267	25 
268	21 
269	3 
270	2 17 
271	6 28 
272	12 
273	2 
274	29 
275	10 
276	14 
277	26 
278	13 
279	22 25 
280	11 
281	3 
282	12 
283	26 
284	31 
285	19 
286	29 
287	28 
288	25 
289	2 28 
290	10 
291	18 
292	15 
293	6 
294	7 
295	19 
296	9 
297	26 
298	20 
299	8 
300	15 
301	1 
302	7 
303	2 
304	5 
305	8 
306	24 
307	16 
308	8 
309	6 
310	14 
311	25 28 
312	12 23 
313	12 
314	14 
315	27 
