1	24 
2	26 
3	1 
4	21 
5	15 
6	2 
7	22 
8	17 
9	27 
10	13 
11	27 
12	30 
13	3 
14	3 
15	30 
16	5 
17	25 
18	24 
19	2 28 
20	17 
21	4 
22	15 
23	7 
24	15 
25	2 
26	12 
27	21 
28	29 
29	18 30 
30	25 
31	25 
32	18 
33	29 
34	12 20 
35	7 
36	18 
37	19 
38	7 
39	17 
40	12 
41	14 21 
42	18 21 
43	17 
44	8 
45	13 
46	29 
47	28 
48	24 
49	12 
50	13 
51	3 
52	2 
53	14 
54	19 
55	10 
56	7 
57	14 
58	5 
59	22 
60	15 
61	31 
62	29 
63	12 
64	6 
65	25 
66	6 
67	9 
68	7 
69	14 
70	28 
71	29 
72	1 
73	26 
74	4 31 
75	28 
76	31 
77	28 
78	11 
79	27 
80	13 
81	8 
82	5 
83	3 
84	14 26 
85	11 
86	23 
87	23 
88	6 
89	18 
90	12 
91	10 21 
92	27 
93	18 
94	23 
95	4 
96	19 
97	23 
98	24 
99	22 
100	9 
101	28 
102	18 
103	24 
104	18 31 
105	15 
106	9 
107	15 
108	8 
109	29 
110	28 
111	18 
112	11 
113	20 
114	3 
115	8 
116	6 
117	15 
118	19 
119	22 
120	22 
121	27 
122	9 
123	6 
124	25 28 
125	9 
126	30 
127	24 
128	19 
129	9 
130	28 
131	31 
132	22 
133	17 
134	25 
135	7 
136	7 19 
137	9 
138	10 
139	22 
140	13 
141	17 
142	29 
143	11 31 
144	8 
145	11 
146	10 
147	30 
148	17 
149	11 
150	28 
151	9 
152	18 
153	18 
154	10 
155	31 
156	6 
157	4 
158	23 
159	15 
160	8 31 
161	29 
162	1 
163	12 
164	24 
165	14 
166	18 
167	6 
168	9 
169	7 
170	5 
171	31 
172	11 
173	14 
174	14 26 
175	13 
176	14 
177	19 
178	19 
179	2 
180	22 
181	31 
182	4 
183	20 
184	7 
185	21 
186	22 
187	24 
188	28 
189	26 
190	11 
191	29 
192	20 
193	26 
194	25 
195	16 
196	12 15 
197	26 
198	15 21 
199	18 
200	25 
201	7 
202	9 
203	12 
204	29 
205	12 
206	22 
207	22 
208	12 
209	11 
210	16 
211	7 
212	24 
213	15 
214	6 28 
215	10 
216	26 
217	15 
218	22 
219	19 
220	7 
221	2 
222	2 
223	4 
224	6 
225	24 
226	7 
227	11 
228	6 
229	9 
230	29 
231	22 
232	16 
233	6 
234	7 15 
235	19 
236	7 
237	6 
238	11 
239	5 
240	7 
241	22 
242	6 21 
243	31 
244	1 
245	27 
246	9 
247	5 
248	26 
249	1 
250	13 
251	14 
252	8 
253	18 
254	20 
255	20 
256	3 
257	31 
258	6 
259	15 
260	3 
261	3 
262	5 
263	22 
264	5 
265	20 
266	19 
267	25 27 
268	1 
269	8 
270	29 
271	14 
272	25 
273	29 
274	23 
275	11 18 
276	7 
277	17 
278	14 
279	21 
280	6 11 
281	6 
282	18 
283	21 
284	3 
285	21 
286	29 
287	25 26 
288	18 
289	22 
290	9 
291	8 
292	31 
293	18 
294	3 
295	19 
296	26 
297	2 
298	15 29 
299	28 
300	6 
301	3 
302	15 
303	26 28 
304	29 
305	30 
306	31 
307	7 17 
308	2 
309	4 
310	12 
311	10 
312	6 27 
313	25 
314	23 
315	7 28 
316	17 
317	13 
318	2 
319	31 
320	28 
321	13 
322	13 14 
323	27 
324	29 
325	3 
326	6 
327	28 
328	23 
329	27 
330	1 28 
331	4 
332	9 
333	28 
334	9 
335	1 
336	10 
337	21 
338	25 
339	12 
340	18 
341	6 
342	15 
343	21 
344	26 
345	7 
346	22 
347	1 
348	14 
349	16 
350	7 
351	18 
352	22 
353	7 24 
354	14 
355	27 
356	29 
357	6 27 
358	4 
359	7 
360	23 
361	14 15 
362	13 
363	9 
364	12 
365	26 
366	2 
367	25 
368	25 
369	29 
370	29 
371	18 24 
372	20 
373	18 
374	19 
375	26 
376	10 17 
377	6 
378	22 
379	12 
380	14 
381	4 19 
382	15 
383	18 
384	21 27 
385	1 
386	22 
387	25 26 
388	4 12 
389	25 
390	5 
391	1 29 
392	28 31 
393	20 
394	18 
395	10 
396	29 
397	25 
398	5 
399	7 26 
400	31 
401	7 
402	7 
403	3 
404	17 
405	18 
406	13 
407	2 
408	14 
409	6 
410	14 
411	15 
412	26 
413	10 
414	8 
415	23 
416	29 
417	15 
418	9 
419	30 
420	26 
421	30 
422	1 
423	2 
424	24 
425	18 
426	19 
427	1 
428	9 
429	22 
430	12 
431	7 
432	29 
433	21 25 
434	12 
435	31 
436	11 12 
437	22 
438	12 
439	10 
440	11 
441	14 
442	1 28 
443	5 11 
444	19 
445	11 
446	2 
447	27 
448	17 
449	13 
450	15 30 
451	18 
452	11 
