degree distribution (probability density function of the degree in logarithmic bins) 
7.44094	0.167007
9.43787	0.0912852
11.4472	0.0545797
13.9636	0.0400988
16.8571	0.0251554
20.141	0.0191893
25.0156	0.0129347
30.0465	0.00713935
37.7391	0.00627424
46.1034	0.00324948

degree distribution (degree-occurrences) 
7	0.142
8	0.112
9	0.095
10	0.074
11	0.068
12	0.055
13	0.038
14	0.038
15	0.034
16	0.036
17	0.024
18	0.024
19	0.025
20	0.026
21	0.018
22	0.009
23	0.014
24	0.011
25	0.016
26	0.006
27	0.017
28	0.01
29	0.006
30	0.009
31	0.011
32	0.004
33	0.003
34	0.003
35	0.005
36	0.009
37	0.003
38	0.007
39	0.008
40	0.005
41	0.006
42	0.003
43	0.001
44	0.004
45	0.004
46	0.005
47	0.004
48	0.002
49	0.002
50	0.004


--------------------------------------
community distribution (size-occurrences)
20	0.0322581
22	0.0322581
23	0.0645161
24	0.0645161
25	0.0322581
27	0.0645161
28	0.0322581
29	0.0322581
30	0.0322581
33	0.0322581
34	0.0322581
35	0.0645161
38	0.0645161
40	0.0322581
41	0.0645161
43	0.0645161
44	0.0322581
45	0.0322581
47	0.0322581
48	0.129032
49	0.0322581


--------------------------------------
mixing parameter
0.222222	0.002
0.25	0.001
0.272727	0.001
0.285714	0.035
0.333333	0.05
0.356303	0.025
0.372331	0.182
0.39579	0.28
0.413884	0.143
0.42937	0.152
0.449429	0.099
0.47619	0.001
0.5	0.026
0.571429	0.002
0.625	0.001

--------------------------------------
